Attrition_Flag,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Total_Revolving_Bal,Contacts_Count_12_mon,Avg_Utilization_Ratio,Total_Trans_Amt,Months_Inactive_12_mon,Total_Relationship_Count,Total_Amt_Chng_Q4_Q1
1,80,0.778,722,2,0.314,4469,2,5,0.807
1,67,0.763,892,1,0.031,4411,2,4,0.565
0,41,0.414,1828,4,0.611,2265,2,5,0.488
1,72,0.756,2455,2,0.855,4563,3,3,1.0
1,67,0.763,0,3,0.0,4525,1,5,0.479
1,87,0.891,0,3,0.0,5221,1,6,0.8
1,91,0.784,0,2,0.0,4426,2,6,0.605
1,53,0.963,0,2,0.0,3739,1,3,0.651
1,84,0.867,1345,2,0.562,4983,2,6,0.811
0,39,0.393,0,2,0.0,2174,3,4,0.595
1,90,0.731,1362,2,0.48,4192,2,4,0.661
0,44,0.467,168,3,0.112,2312,3,3,0.671
1,67,0.718,1300,2,0.81,4495,3,5,0.95
0,44,0.375,0,2,0.0,2147,2,3,0.603
1,84,0.68,0,1,0.0,5032,1,5,0.834
1,87,0.74,0,3,0.0,4837,3,5,0.832
1,84,0.826,2242,2,0.875,3942,3,5,1.114
0,39,0.345,1544,4,0.931,1920,2,3,0.408
1,73,0.698,1765,2,0.575,4611,3,6,0.853
1,69,1.029,1650,2,0.482,4467,3,5,0.622
0,53,0.71,424,4,0.132,2720,3,4,0.877
0,62,0.55,321,3,0.025,2078,3,3,0.76
0,49,0.885,1091,6,0.125,2508,4,3,0.904
0,32,0.231,0,3,0.0,2094,4,6,0.712
1,88,0.66,1313,0,0.289,4782,2,6,0.777
0,39,0.444,1214,2,0.844,2445,2,5,0.783
1,87,0.706,1492,3,0.333,4603,1,3,0.933
1,62,0.632,1448,2,0.723,3406,3,5,0.734
1,85,1.125,2066,3,0.18,4786,2,3,0.889
0,37,0.682,2517,2,0.318,2393,3,4,0.663
1,82,0.673,0,2,0.0,4254,2,4,0.771
1,72,0.846,0,2,0.0,4571,3,5,0.97
0,48,0.297,0,3,0.0,2568,1,4,0.725
0,52,0.486,1528,4,0.112,2137,3,5,0.728
0,43,0.593,0,2,0.0,2428,1,3,0.561
1,82,0.673,1579,3,0.356,4833,3,6,0.836
1,75,0.667,2032,3,0.696,4937,3,3,0.654
1,78,0.857,1035,3,0.37,4869,3,3,0.664
0,40,0.481,2137,3,0.828,2981,3,3,1.056
1,70,0.591,1720,2,0.607,4581,3,5,0.62
1,60,0.818,1508,2,0.576,4400,1,4,1.393
1,77,0.674,1273,2,0.836,5005,3,3,0.735
0,43,0.387,425,4,0.026,1740,2,4,0.356
0,50,0.471,1335,3,0.182,1849,2,1,0.563
1,75,0.705,1742,2,0.228,4349,1,5,0.771
1,59,1.107,0,3,0.0,3675,2,4,0.657
1,74,0.682,1318,2,0.15,4681,1,3,0.563
0,41,0.323,0,3,0.0,1993,2,6,0.413
1,68,0.659,1503,3,0.554,4177,2,5,0.704
1,63,0.5,2232,3,0.112,3979,1,6,0.672
1,79,0.681,1224,2,0.584,5059,2,5,0.819
1,78,0.66,2270,2,0.75,4727,2,3,0.804
1,91,0.75,761,0,0.449,4905,2,5,0.797
0,51,0.759,0,5,0.0,1813,3,6,0.305
1,76,0.9,599,3,0.416,5136,3,4,0.897
0,41,0.577,278,3,0.011,2153,4,5,0.647
1,72,0.6,871,3,0.172,4115,3,6,0.693
1,75,0.829,1513,3,0.341,3895,2,4,0.807
1,60,0.622,0,3,0.0,4240,2,5,0.776
1,85,0.809,886,1,0.465,4798,1,4,0.695
1,92,0.673,1569,0,0.535,4956,3,6,0.648
1,68,0.7,1841,3,0.101,3551,1,6,0.76
1,67,0.558,760,1,0.022,3756,3,3,0.407
1,69,0.605,2312,3,0.955,4219,5,5,0.674
1,91,0.685,1491,2,0.62,4625,1,3,0.606
1,74,1.114,2426,1,0.926,4885,1,5,0.727
1,82,0.822,0,1,0.0,5409,3,5,0.892
1,87,0.933,1179,0,0.323,4680,2,6,0.559
1,64,0.684,1730,1,0.513,4341,3,4,0.514
1,77,0.711,1433,2,0.162,5072,3,5,0.811
1,70,0.667,2093,1,0.702,4132,1,3,0.522
1,71,0.868,0,2,0.0,4633,3,3,0.727
0,43,0.654,0,3,0.0,2574,0,5,0.823
1,71,0.614,1711,2,0.434,4622,2,3,0.61
1,84,0.867,1289,3,0.728,4813,2,4,0.911
0,49,0.815,0,6,0.0,2566,2,5,0.788
1,78,0.696,0,3,0.0,4425,5,4,0.769
1,88,0.6,777,2,0.189,5218,1,4,0.592
1,64,0.882,1736,2,0.094,4496,1,3,0.762
1,88,0.63,1291,1,0.581,4095,1,5,0.988
1,63,0.853,1778,3,0.57,4168,3,5,1.01
1,78,0.857,0,2,0.0,4444,1,5,0.731
0,49,0.69,2517,3,0.615,2016,3,3,0.562
1,74,0.85,0,3,0.0,4226,3,3,0.739
1,85,0.809,1507,2,0.617,4535,1,5,0.631
0,44,0.692,0,3,0.0,2474,3,3,0.884
1,78,0.696,0,3,0.0,4332,3,3,0.845
1,68,0.511,1644,1,0.11,4038,3,3,0.686
0,39,0.393,0,4,0.0,2237,2,4,0.653
1,73,0.698,912,2,0.561,3968,1,5,0.877
1,67,0.675,2517,3,0.837,4423,3,6,0.853
1,78,0.902,802,2,0.069,3752,2,3,0.912
0,41,0.64,0,3,0.0,2528,3,3,0.806
1,56,0.697,1994,2,0.641,4478,1,6,0.753
1,75,0.923,1408,3,0.762,4757,3,6,0.779
0,44,0.833,2517,5,0.608,2104,2,3,0.809
1,71,0.821,0,2,0.0,4461,1,6,0.746
1,77,0.54,1414,3,0.642,4531,2,6,0.593
1,80,0.905,1749,3,0.487,5079,2,4,0.733
0,50,0.667,0,3,0.0,2451,3,5,0.788
1,88,0.76,1439,3,0.376,4741,3,3,0.851
1,87,0.706,1005,0,0.111,4412,2,4,0.568
1,67,0.396,0,2,0.0,3264,1,3,0.638
1,67,0.675,0,2,0.0,4338,2,6,1.027
1,67,0.811,1840,3,0.698,4056,1,5,0.844
1,84,0.787,0,3,0.0,4815,2,6,0.568
1,69,0.568,866,2,0.174,4317,2,6,0.985
1,70,0.591,1607,3,0.115,4576,3,6,0.932
1,79,0.646,945,2,0.066,4510,3,4,0.557
1,75,1.083,0,2,0.0,3844,2,5,0.704
1,71,0.732,1644,3,0.624,4190,3,5,1.092
1,82,1.0,919,2,0.417,4555,1,4,0.712
1,82,0.708,1991,3,0.814,4228,1,3,0.719
1,79,0.795,0,2,0.0,4533,3,3,0.897
0,36,0.44,0,4,0.0,2204,3,3,0.529
1,74,0.574,1604,3,0.384,3955,3,5,0.659
1,81,0.884,1103,2,0.352,4528,2,4,0.812
1,76,1.235,1700,2,0.38,3879,2,4,0.655
0,43,0.433,0,3,0.0,2869,6,3,0.768
1,78,1.0,0,2,0.0,3851,3,3,0.75
1,82,0.864,0,2,0.0,3770,2,6,0.736
1,74,0.682,1886,0,0.446,4356,3,5,1.076
1,70,0.707,2082,2,0.367,5092,3,3,0.83
1,75,1.419,1218,2,0.307,4580,5,3,0.593
0,27,0.35,2434,4,0.305,1263,2,5,0.406
1,69,0.643,0,3,0.0,4281,3,5,0.837
0,31,0.107,0,2,0.0,1853,2,3,0.366
0,42,0.273,894,3,0.154,2011,2,1,0.461
1,75,1.027,1462,3,0.62,4534,1,4,0.734
1,77,1.2,696,2,0.084,4136,1,3,0.806
1,83,1.075,2084,3,0.657,4508,3,4,0.636
1,74,0.762,0,3,0.0,4302,3,4,0.734
1,61,0.848,1428,2,0.771,4486,1,6,0.795
0,49,0.485,457,1,0.253,2169,3,4,0.703
1,93,0.632,1572,2,0.449,4671,1,4,0.866
1,58,0.657,868,2,0.049,4258,2,4,0.723
1,75,0.562,1458,3,0.431,4897,2,6,0.678
1,70,0.591,1457,3,0.204,3534,2,4,0.553
1,59,0.735,790,3,0.549,3959,2,5,0.615
1,94,0.741,1190,2,0.312,4430,3,6,0.852
1,69,0.725,962,2,0.506,4203,3,3,0.534
1,75,1.143,1254,3,0.604,4226,2,5,0.821
0,53,0.606,2090,4,0.831,2603,3,4,0.842
1,82,0.745,0,3,0.0,4714,3,4,0.846
1,55,0.571,1492,0,0.696,3859,3,3,0.96
1,83,0.694,2517,2,0.423,4554,3,3,0.787
1,87,0.74,0,3,0.0,4674,5,3,0.827
1,94,0.808,2517,3,0.152,4697,3,3,0.602
1,88,0.571,0,2,0.0,4116,2,6,0.689
1,71,0.479,1695,3,0.094,3434,3,4,0.838
1,86,0.792,1430,3,0.559,4783,1,3,0.766
1,70,1.188,0,2,0.0,4591,2,6,0.859
1,76,0.689,1279,2,0.622,4321,3,4,0.562
1,66,0.65,1489,3,0.755,4715,2,5,0.69
1,79,0.717,0,3,0.0,4149,2,6,0.7
1,79,0.795,2126,2,0.342,4518,1,3,0.681
1,86,0.623,0,3,0.0,4498,3,3,0.557
1,77,0.75,2517,1,0.773,4960,2,5,0.985
1,53,1.038,2040,3,0.059,3754,3,4,0.764
1,88,0.692,845,2,0.277,4460,3,3,0.731
1,72,0.946,0,1,0.0,4006,1,5,1.126
0,41,0.206,2282,3,0.286,1872,2,1,0.28
0,34,0.789,572,3,0.312,2400,2,5,0.758
1,98,0.581,795,3,0.085,5265,2,3,0.749
1,69,1.091,0,3,0.0,4919,2,4,0.829
1,64,0.6,1170,3,0.034,3785,2,3,0.678
1,73,0.553,1114,3,0.611,5210,1,5,0.539
1,87,0.812,700,2,0.434,4293,2,3,0.842
1,71,0.732,1349,0,0.905,4365,2,3,0.756
1,64,0.684,1156,3,0.455,3864,1,4,0.641
1,65,0.711,1817,3,0.525,4635,2,3,0.717
1,87,0.642,0,1,0.0,5495,3,3,0.653
0,32,0.185,1836,3,0.14,1552,4,3,0.432
1,85,0.848,2517,3,0.285,4674,2,6,0.812
1,63,0.537,883,1,0.199,4386,1,6,0.688
0,39,0.393,1803,3,0.334,2107,4,1,0.493
1,74,0.51,2205,3,0.912,3918,1,4,0.84
1,84,0.909,1792,3,0.859,5774,2,5,0.859
0,45,0.406,671,3,0.353,2434,3,5,0.736
1,82,0.822,0,2,0.0,4743,1,4,0.61
1,61,0.605,1225,2,0.093,4800,2,3,0.735
1,80,0.818,606,3,0.421,5062,1,3,0.692
1,73,0.521,0,2,0.0,4833,1,4,0.886
1,74,0.721,1482,3,0.483,4351,5,3,0.663
0,38,0.652,1608,3,0.802,2760,3,6,1.043
1,79,0.58,2232,1,0.757,3635,2,5,0.858
1,64,0.882,0,3,0.0,3511,2,4,1.001
1,83,0.804,670,3,0.466,4321,2,3,0.909
1,73,0.973,1913,1,0.41,4363,3,5,0.591
1,63,0.853,0,2,0.0,3299,2,5,0.57
0,39,0.56,0,3,0.0,2460,5,3,0.726
1,69,0.605,0,2,0.0,4375,2,3,0.641
1,85,0.735,1794,3,0.182,4725,3,6,0.582
1,66,0.61,917,0,0.202,4211,2,6,0.84
1,69,0.917,1446,3,0.408,3691,3,5,0.638
1,71,0.868,1528,2,0.823,4681,2,4,0.698
1,73,0.587,1272,1,0.382,4284,1,5,1.12
0,50,0.667,1999,4,0.801,2590,3,5,0.724
1,66,0.692,765,2,0.532,4053,1,3,0.644
0,38,0.652,0,2,0.0,2429,2,3,0.68
1,77,0.711,1285,2,0.137,4173,2,4,0.694
1,80,0.538,1674,3,0.691,4258,2,3,0.644
1,80,0.818,1613,2,0.833,4773,2,5,0.841
1,81,0.558,1014,3,0.569,3861,3,4,0.956
1,62,0.632,0,2,0.0,4155,1,4,0.622
1,84,0.826,0,3,0.0,4333,1,4,0.622
1,81,0.8,1023,2,0.097,4721,3,6,0.907
1,68,0.511,1316,2,0.286,3507,3,5,0.646
1,79,0.681,929,3,0.561,4408,2,4,0.898
1,75,0.923,0,2,0.0,5048,3,5,0.765
1,89,0.618,1590,3,0.617,4683,2,6,0.657
1,83,0.766,0,3,0.0,5161,3,3,1.121
0,41,0.414,528,3,0.248,2289,2,5,0.525
0,39,0.444,2262,4,0.837,2362,3,4,0.87
1,71,0.614,1247,0,0.664,4650,1,4,0.67
1,67,0.523,0,3,0.0,4697,3,3,0.777
0,41,0.64,0,6,0.0,1844,2,3,0.466
1,86,0.72,983,3,0.59,4420,2,3,0.889
0,44,0.833,0,2,0.0,2073,3,1,0.626
1,64,0.684,1034,4,0.073,2950,3,3,0.505
1,68,0.659,1230,3,0.611,3822,2,4,0.668
1,83,0.627,1807,1,0.637,4279,1,6,0.609
1,79,0.975,0,2,0.0,4981,2,6,0.685
1,85,0.7,868,1,0.152,4331,2,5,0.636
1,62,0.722,1043,3,0.206,3358,1,4,0.667
1,73,0.738,0,3,0.0,3531,3,3,0.496
1,82,0.822,0,3,0.0,4798,3,5,0.87
1,78,0.733,931,2,0.26,4399,2,3,0.62
1,65,0.548,2126,2,0.233,4564,2,4,0.449
1,80,0.778,0,2,0.0,4749,2,4,0.736
1,70,0.892,1101,2,0.569,4578,3,4,0.984
1,83,0.886,2138,3,0.266,4370,2,5,0.716
1,62,1.067,1617,3,0.445,4045,1,5,0.828
1,71,1.029,1487,2,0.587,4143,2,4,0.581
1,78,0.733,0,3,0.0,4030,1,3,0.823
0,36,0.091,0,3,0.0,1788,2,3,0.183
1,76,0.854,2082,2,0.313,4659,1,4,0.915
1,71,0.972,650,3,0.355,4838,1,3,0.724
1,77,0.674,2170,3,0.285,4495,3,4,0.377
0,44,0.257,0,5,0.0,1976,3,3,0.251
1,84,0.714,906,2,0.63,4457,2,3,0.541
1,74,0.644,1503,3,0.481,3662,3,4,0.892
1,67,0.861,1611,3,0.234,3804,6,4,0.955
0,48,0.548,0,4,0.0,2593,3,4,0.73
1,89,0.648,1761,3,0.632,4358,2,4,0.67
1,70,0.707,1478,2,0.792,4097,3,6,0.727
0,38,0.31,0,3,0.0,1852,2,3,0.372
0,44,0.419,0,3,0.0,2133,4,6,0.547
1,70,0.707,1555,2,0.335,3870,3,6,0.78
1,82,0.907,2411,0,0.889,5201,3,6,0.844
0,40,0.429,0,1,0.0,1935,2,3,0.413
0,38,0.583,696,5,0.181,2443,3,2,0.882
1,86,0.955,721,3,0.501,4606,2,4,0.601
0,39,0.3,511,3,0.035,2351,2,3,0.799
0,40,0.333,0,3,0.0,2748,3,5,1.01
1,85,0.771,0,3,0.0,4892,1,6,0.892
1,69,0.5,1566,1,0.67,3964,1,6,0.533
1,91,0.685,1362,0,0.491,4802,3,3,0.866
1,65,0.477,488,1,0.114,4689,1,6,0.865
0,50,0.724,2517,3,0.402,2613,4,3,0.857
1,71,1.219,1301,3,0.562,4161,3,6,0.925
1,73,0.587,1340,1,0.598,4540,2,5,0.658
1,84,0.75,0,3,0.0,4917,3,6,1.06
1,73,0.738,1148,3,0.756,4927,2,6,0.767
1,85,0.771,2200,3,0.4,5125,2,4,0.696
1,64,0.778,1176,1,0.549,4317,1,6,0.746
1,63,0.75,1786,2,0.683,5219,1,4,0.876
1,81,0.884,1356,1,0.247,3566,1,3,0.463
0,42,0.355,1735,1,0.866,2343,5,3,0.855
1,80,1.162,1499,2,0.717,4130,1,3,0.811
1,68,0.659,2517,2,0.381,4493,3,6,0.825
1,68,0.744,0,2,0.0,4083,3,3,0.599
1,56,0.867,1132,3,0.082,3723,2,6,0.699
1,75,0.667,1676,2,0.237,4160,3,5,1.268
1,60,0.765,1680,2,0.393,4820,1,6,0.78
1,89,0.854,0,3,0.0,4894,1,5,0.57
0,49,0.4,642,3,0.446,1939,3,3,0.405
1,75,0.786,0,3,0.0,4345,3,5,0.717
1,76,0.767,670,2,0.054,4176,1,4,0.801
1,66,0.61,1249,3,0.77,4164,3,4,0.585
0,35,0.346,0,1,0.0,2153,2,3,0.685
1,71,0.511,0,2,0.0,4700,2,6,0.715
1,67,0.595,1287,3,0.439,3875,3,4,0.497
0,58,0.706,0,4,0.0,1897,2,5,0.5
1,74,0.721,1026,2,0.442,4099,1,4,0.521
1,85,0.771,996,3,0.126,4094,3,4,0.521
0,36,0.44,0,3,0.0,2719,6,2,0.707
1,79,0.837,724,3,0.199,4517,1,5,0.68
1,66,0.737,0,2,0.0,4177,1,5,0.601
1,72,0.895,1151,2,0.187,4330,2,6,0.866
1,78,0.814,0,0,0.0,4154,3,3,0.72
1,86,0.686,1343,1,0.66,4643,3,6,0.835
0,40,0.429,0,3,0.0,2182,3,5,0.718
1,90,0.731,1082,2,0.546,3913,2,4,0.584
0,46,0.484,502,4,0.207,2548,3,1,0.997
1,85,0.848,800,3,0.067,4853,3,6,0.954
1,81,0.723,0,3,0.0,4058,4,6,0.578
1,63,0.575,0,2,0.0,4347,4,5,0.846
1,73,0.825,1436,2,0.042,3564,4,3,0.688
0,39,0.625,0,3,0.0,2826,3,6,0.862
1,85,0.771,1746,2,0.639,4702,3,6,1.028
1,82,0.783,992,2,0.588,4342,2,4,0.721
0,44,0.222,0,4,0.0,3174,2,4,0.973
1,71,0.972,2024,2,0.351,3732,3,4,0.977
0,41,0.414,706,3,0.158,2526,5,3,0.886
1,75,0.829,1789,2,0.45,4419,2,5,0.931
1,85,0.735,2277,3,0.85,4943,3,3,0.736
1,78,0.733,0,2,0.0,5172,3,6,1.114
1,78,0.529,728,3,0.474,4133,2,5,0.604
1,66,0.833,1196,1,0.504,4087,2,6,0.641
1,65,0.97,0,3,0.0,4172,3,4,0.794
1,78,0.592,2424,1,0.72,5220,3,5,0.825
1,75,0.786,1713,1,0.54,3797,1,5,0.609
1,95,0.827,0,2,0.0,4892,2,4,0.728
0,50,0.316,0,4,0.0,2915,3,3,0.765
1,72,0.714,0,2,0.0,4803,3,4,0.617
1,74,0.805,1779,1,0.734,4035,1,5,0.503
1,79,1.026,1969,3,0.829,4301,3,4,0.788
1,69,0.643,1459,2,0.863,3928,5,4,0.667
0,31,0.292,0,2,0.0,1794,3,2,0.358
1,66,0.737,2147,1,0.717,4724,2,5,0.503
1,81,0.884,1996,2,0.693,4334,3,6,0.719
1,71,0.69,1426,1,0.041,4814,3,4,0.621
1,69,0.5,905,3,0.13,4855,2,5,0.755
0,49,0.361,1599,3,0.141,2595,2,2,0.713
1,84,0.714,1003,1,0.697,4247,2,4,0.629
1,61,0.564,0,3,0.0,3197,2,3,0.668
0,36,0.8,0,3,0.0,2516,4,6,0.769
1,84,0.826,753,3,0.097,4835,3,5,0.968
1,79,0.837,1587,1,0.784,4391,3,3,0.647
1,75,0.705,1259,3,0.138,3837,2,5,0.88
1,74,0.721,940,2,0.522,3797,1,4,0.594
1,75,1.273,1087,3,0.124,4537,6,6,0.974
1,81,0.761,642,3,0.023,4051,1,6,0.705
1,65,0.625,1917,2,0.873,4205,3,6,0.535
1,67,0.861,568,2,0.041,4283,3,5,0.719
1,66,0.65,1868,3,0.684,3915,2,6,0.533
1,66,0.784,1534,0,0.625,4185,2,3,0.785
1,97,0.565,1542,3,0.207,4960,3,6,0.684
1,72,0.8,1794,3,0.679,4081,3,3,0.863
0,52,0.733,825,3,0.024,2022,2,3,0.616
1,64,0.561,1344,3,0.294,4726,4,4,0.46
1,80,0.86,1772,2,0.365,4329,3,3,0.561
1,66,0.784,510,2,0.355,3399,4,6,0.711
0,60,0.622,0,4,0.0,2645,2,3,0.69
1,82,0.745,0,3,0.0,4596,2,4,0.677
1,78,0.368,766,2,0.031,4561,3,3,0.509
0,47,0.621,1474,2,0.891,2086,3,1,0.586
1,57,0.676,0,2,0.0,3561,1,6,0.511
1,65,1.321,1915,3,0.055,3828,3,4,0.625
1,86,0.72,759,2,0.528,4446,3,6,0.858
1,83,0.694,1559,3,0.557,4253,2,5,0.598
1,85,0.809,1400,2,0.449,4391,2,3,0.913
1,78,0.5,2016,3,0.788,3792,3,6,0.806
0,52,0.529,0,2,0.0,2802,3,2,0.787
1,83,0.729,727,3,0.213,4121,1,4,0.58
1,78,0.857,1066,3,0.114,4754,3,3,0.89
1,82,0.952,2453,2,0.779,4465,1,3,0.744
1,79,0.927,926,2,0.596,4997,2,4,0.785
0,42,0.4,0,5,0.0,1895,4,5,0.531
1,74,0.644,1686,2,0.622,4678,2,4,0.791
1,81,0.688,0,0,0.0,4817,1,6,0.715
1,69,0.5,1682,2,0.513,4109,3,6,0.577
0,44,0.517,0,6,0.0,2500,2,3,0.763
1,74,0.721,1826,3,0.74,3837,3,5,0.666
1,72,0.756,0,3,0.0,4345,2,4,0.696
1,80,0.86,0,3,0.0,4384,2,4,0.8
1,69,0.568,1913,3,0.692,4136,1,5,0.598
1,87,0.706,0,3,0.0,4863,2,5,1.004
0,29,0.45,1848,1,0.656,2618,3,1,0.563
1,78,0.625,0,3,0.0,4723,1,4,0.953
1,87,0.812,1194,3,0.132,4458,3,5,0.745
0,45,0.875,1960,3,0.317,2225,4,5,0.669
1,91,0.75,1802,3,0.871,4402,3,5,0.651
0,44,0.257,0,3,0.0,2586,3,3,0.629
1,85,0.635,0,3,0.0,4796,3,3,0.66
1,86,0.72,0,2,0.0,4604,2,3,0.763
1,90,0.765,1380,3,0.502,3882,3,4,0.937
1,69,0.683,823,2,0.416,4467,2,3,0.861
0,37,0.609,0,3,0.0,2312,4,6,0.878
1,76,0.617,877,2,0.61,4283,1,4,0.743
1,64,0.882,1380,0,0.199,4437,1,5,0.795
0,47,0.516,2517,2,0.762,2682,3,5,0.705
1,76,0.949,1675,2,0.396,3862,3,5,1.079
1,81,0.688,0,2,0.0,5074,6,6,0.651
1,70,0.628,1322,3,0.207,5192,1,6,0.709
0,45,0.364,0,3,0.0,2200,2,5,0.677
1,85,0.809,0,2,0.0,4322,3,3,0.686
1,83,0.627,0,3,0.0,4919,1,5,0.76
1,80,0.667,1748,3,0.705,4353,3,4,0.643
1,81,0.929,1270,2,0.348,4250,3,6,0.792
1,72,0.756,0,3,0.0,4459,2,4,0.831
1,82,0.745,1157,2,0.09,4108,1,4,0.668
0,41,0.864,0,4,0.0,2185,4,2,0.598
1,76,1.0,0,2,0.0,4245,1,3,0.917
1,77,1.026,1612,2,0.145,4339,3,4,0.633
1,81,0.723,660,3,0.069,4210,3,5,0.944
0,44,0.571,0,4,0.0,2243,2,6,0.614
1,65,1.321,0,2,0.0,4610,1,6,0.602
1,66,0.692,2203,2,0.759,3848,4,3,0.796
1,83,0.844,584,2,0.33,4442,3,6,0.706
0,39,0.393,0,3,0.0,2596,2,3,0.642
1,79,0.881,1498,3,0.69,4569,3,6,0.64
1,74,0.644,0,3,0.0,4167,2,6,0.676
1,82,0.708,1549,3,0.372,4519,2,3,0.768
1,63,0.703,1309,2,0.244,3855,2,5,0.574
1,82,0.822,0,0,0.0,4731,1,4,0.631
1,76,0.52,747,2,0.041,4583,3,6,0.681
1,73,0.659,2164,2,0.843,4344,3,4,0.578
1,73,0.78,0,2,0.0,4434,1,3,0.744
0,48,0.778,1926,3,0.283,2288,0,3,0.735
1,75,1.083,1977,2,0.732,4984,2,3,0.801
1,67,0.763,1342,3,0.245,4002,3,3,0.577
1,84,0.826,1313,1,0.303,4093,3,5,0.671
0,37,0.37,1267,3,0.518,2132,3,3,0.449
1,76,0.617,1282,2,0.719,3853,2,5,0.504
1,73,0.698,1775,2,0.151,4946,3,4,0.925
1,68,0.7,1101,3,0.471,4501,3,3,0.766
1,79,0.756,1776,0,0.621,4440,3,3,0.79
1,76,0.689,2481,3,0.983,4683,3,3,0.744
1,60,0.622,0,2,0.0,4581,2,4,0.626
1,58,0.706,1410,1,0.523,4489,1,3,0.925
1,71,0.479,2417,3,0.682,4127,2,6,0.687
0,37,0.542,1000,3,0.029,1777,4,6,0.694
1,84,0.787,0,1,0.0,4453,3,5,0.812
0,47,0.343,0,6,0.0,2740,3,5,0.824
0,47,0.621,2517,3,0.721,2510,3,5,0.6
0,39,0.345,1340,3,0.45,2201,3,3,0.507
1,69,0.725,2051,2,0.066,3193,2,5,0.684
1,97,0.764,2384,1,0.848,4875,2,5,0.859
1,82,0.64,0,1,0.0,4173,2,3,0.799
1,62,0.676,708,1,0.079,4558,3,5,0.586
1,73,0.659,1188,3,0.593,3735,3,4,0.63
1,61,0.694,1626,1,0.325,4329,2,3,0.695
1,77,0.833,1513,3,0.655,4191,2,6,0.682
1,74,0.762,0,3,0.0,4318,3,3,0.738
1,69,0.643,1643,1,0.701,4634,1,6,0.678
1,77,0.711,1506,2,0.705,4821,2,3,0.883
1,78,0.857,1689,2,0.668,4269,2,3,0.514
1,75,0.786,1658,3,0.488,4208,1,3,0.724
1,73,0.738,1395,3,0.071,3572,6,5,0.565
1,74,0.805,1325,0,0.087,5120,3,5,1.008
1,53,0.767,0,3,0.0,3723,3,5,0.735
0,42,0.68,0,4,0.0,2092,3,3,0.641
0,36,0.125,0,3,0.0,1702,6,3,0.163
1,84,0.647,1475,2,0.532,4608,3,6,0.854
0,46,0.353,1965,6,0.771,2160,2,2,0.535
1,60,0.765,1884,2,0.33,4914,2,5,0.791
1,68,0.581,1290,1,0.065,3982,3,6,0.59
0,49,0.581,0,6,0.0,2784,3,1,0.637
1,86,0.83,1674,2,0.733,4885,3,5,0.784
1,67,0.718,1527,3,0.132,3730,1,6,0.664
1,78,0.814,1306,2,0.371,4252,4,3,0.8
1,74,0.574,0,3,0.0,4070,3,4,0.606
1,55,0.833,0,1,0.0,3576,3,6,0.561
1,69,1.029,1278,3,0.789,4530,2,4,0.595
1,68,0.545,1237,1,0.306,4188,2,5,0.61
1,82,0.783,1696,2,0.816,4382,3,5,0.562
1,74,1.056,0,2,0.0,4580,3,5,0.89
1,91,0.896,1161,1,0.246,4683,3,6,0.698
1,79,0.646,621,3,0.135,4586,3,5,0.814
1,78,0.592,1629,3,0.047,4042,3,6,0.815
1,77,0.571,0,1,0.0,4323,2,5,0.913
1,78,0.902,1871,1,0.698,4592,2,5,0.955
0,56,0.436,2517,4,0.584,2693,3,5,0.741
1,77,0.674,1659,1,0.752,4813,3,5,0.891
1,78,0.814,727,2,0.271,4804,6,5,0.894
1,87,0.776,2488,2,0.072,4401,1,3,0.552
1,81,0.884,0,1,0.0,4761,2,4,0.58
1,88,0.76,1141,2,0.636,5293,1,4,0.715
1,75,1.027,1502,3,0.674,3922,2,6,0.719
1,75,0.596,1582,2,0.614,4734,0,5,0.697
0,36,0.161,0,3,0.0,1998,2,1,0.393
0,41,0.323,1530,4,0.379,2400,3,5,0.724
0,47,0.567,0,3,0.0,2355,3,5,0.849
1,77,0.833,1510,2,0.343,4495,1,3,0.73
1,76,0.854,0,3,0.0,4763,1,3,0.743
1,76,0.949,1992,3,0.277,3981,3,3,0.778
1,89,0.712,1295,1,0.688,5187,3,6,0.81
1,85,0.545,2517,2,0.761,5104,1,5,0.543
1,65,0.548,0,0,0.0,4623,3,3,0.579
1,78,0.733,903,3,0.105,5173,3,5,0.773
1,79,0.837,634,3,0.135,4460,1,5,0.909
1,81,0.884,1714,3,0.597,4620,1,6,0.796
1,90,0.698,2307,3,0.679,4742,1,4,0.901
1,79,0.881,1410,3,0.586,4421,1,3,0.866
0,47,0.741,1104,2,0.032,1989,3,6,0.591
1,79,0.756,0,1,0.0,4436,3,5,0.723
1,92,0.769,582,1,0.405,4915,3,4,0.611
1,61,0.694,1804,2,0.692,4671,3,3,0.847
1,78,0.814,1509,3,0.64,5232,2,6,1.1
1,87,0.74,0,2,0.0,4141,2,6,0.516
0,37,0.423,0,3,0.0,2615,6,3,0.641
1,82,0.864,0,3,0.0,4749,3,5,0.74
1,70,0.628,0,1,0.0,4396,2,6,0.795
1,78,0.733,2143,2,0.739,4239,1,3,0.948
1,77,0.638,2038,3,0.209,4226,2,4,0.622
1,78,0.857,1203,2,0.476,4360,3,4,0.725
1,86,0.955,1812,3,0.662,4507,3,5,0.703
1,85,0.771,1480,2,0.077,4812,3,4,0.649
1,68,1.0,1826,1,0.811,5055,1,6,0.716
0,41,0.519,0,3,0.0,2619,3,2,0.838
1,64,0.882,889,1,0.329,5047,2,4,0.73
